id,institutionCode,collectionCode,ownerInstitutionCode,collectionID,basisOfRecord,occurrenceID,catalogNumber,otherCatalogNumbers,kingdom,phylum,class,order,family,scientificName,taxonID,scientificNameAuthorship,genus,specificEpithet,taxonRank,infraspecificEpithet,identifiedBy,dateIdentified,identificationReferences,identificationRemarks,taxonRemarks,identificationQualifier,typeStatus,recordedBy,recordNumber,eventDate,year,month,day,startDayOfYear,endDayOfYear,verbatimEventDate,occurrenceRemarks,habitat,fieldNumber,informationWithheld,dataGeneralizations,dynamicProperties,associatedTaxa,reproductiveCondition,establishmentMeans,lifeStage,sex,individualCount,preparations,country,stateProvince,county,municipality,locality,locationRemarks,decimalLatitude,decimalLongitude,geodeticDatum,coordinateUncertaintyInMeters,verbatimCoordinates,georeferencedBy,georeferenceProtocol,georeferenceSources,georeferenceVerificationStatus,georeferenceRemarks,minimumElevationInMeters,maximumElevationInMeters,minimumDepthInMeters,maximumDepthInMeters,verbatimDepth,verbatimElevation,disposition,language,recordEnteredBy,modified,rights,rightsHolder,accessRights,recordId,references
53519,F,,,b7a4dd5c-99c5-43d7-84bb-f5d3596419e9,PreservedSpecimen,5578f8af-c5bf-4d8f-9414-7cab4ea1f655,C0659162F,,Plantae,Tracheophyta,Lycopodiopsida,Lycopodiales,Lycopodiaceae,"Huperzia acifolia",2717,"(Rolleri) Rolleri & Deferrari",Huperzia,acifolia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Peru,Huánuco,,,,,,,,,,,,,,,,,,,,,,en,,"2015-12-09 08:57:34",http://creativecommons.org/publicdomain/zero/1.0/,,,urn:uuid:2a5ffcb3-ffb6-4de9-ac96-47ba68134d40,http://www.pteridoportal.org/portal/collections/individual/index.php?occid=53519
2654,F,,,b7a4dd5c-99c5-43d7-84bb-f5d3596419e9,PreservedSpecimen,38c69d12-802f-48c9-8e37-d932c49ed421,C0659166F,,Plantae,Tracheophyta,Lycopodiopsida,Lycopodiales,Lycopodiaceae,"Huperzia affinis",2719,Trevis.,Huperzia,affinis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Peru,Junín,Concepción,,,,,,,,,,,,,,,,,,,,,en,,"2015-12-09 08:57:36",http://creativecommons.org/publicdomain/zero/1.0/,,,urn:uuid:585165ad-9d1b-4e52-8c09-5ddca2b49909,http://www.pteridoportal.org/portal/collections/individual/index.php?occid=2654
35261,F,,,b7a4dd5c-99c5-43d7-84bb-f5d3596419e9,PreservedSpecimen,ea7f7a28-472e-4455-bb79-c0962d3bea99,C0659165F,,Plantae,Tracheophyta,Lycopodiopsida,Lycopodiales,Lycopodiaceae,"Huperzia affinis",2719,Trevis.,Huperzia,affinis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Peru,Amazonas,Chachapoyas,,,,,,,,,,,,,,,,,,,,,en,,"2015-12-09 08:57:35",http://creativecommons.org/publicdomain/zero/1.0/,,,urn:uuid:4ab18ff5-a0ee-4ba2-a46a-39f40b68f793,http://www.pteridoportal.org/portal/collections/individual/index.php?occid=35261
39789,F,,,b7a4dd5c-99c5-43d7-84bb-f5d3596419e9,PreservedSpecimen,70b76c5f-ff7d-414c-a307-64479a234e64,C0659164F,,Plantae,Tracheophyta,Lycopodiopsida,Lycopodiales,Lycopodiaceae,"Huperzia affinis",2719,Trevis.,Huperzia,affinis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Peru,Huánuco,,,,,,,,,,,,,,,,,,,,,,en,,"2019-01-09 12:09:58",http://creativecommons.org/publicdomain/zero/1.0/,,,urn:uuid:222efbbc-5514-4a7c-893e-958596b07b98,http://www.pteridoportal.org/portal/collections/individual/index.php?occid=39789
45527,F,,,b7a4dd5c-99c5-43d7-84bb-f5d3596419e9,PreservedSpecimen,2c434144-ba5e-412b-8480-96418ee032b2,C0638398F,,Plantae,Tracheophyta,Lycopodiopsida,Lycopodiales,Lycopodiaceae,"Huperzia amentacea",2721,"(B. Øllg.) Holub",Huperzia,amentacea,,,,,,,,,,"J. I. Aguilar G.",828,1942-00-00,1942,0,0,,,1942,,,,,,,,,,,,,,Guatemala,Quiché,,,,,,,,,,,,,,,,,,,,,,en,,"2017-04-11 14:55:24",http://creativecommons.org/publicdomain/zero/1.0/,,,urn:uuid:85a0c7a0-ae51-4fe1-8006-fbdfaa772327,http://www.pteridoportal.org/portal/collections/individual/index.php?occid=45527
45547,F,,,b7a4dd5c-99c5-43d7-84bb-f5d3596419e9,PreservedSpecimen,3c8ef159-1ffa-424f-b17a-6f0e21ebef0f,C0638399F,,Plantae,Tracheophyta,Lycopodiopsida,Lycopodiales,Lycopodiaceae,"Huperzia amentacea",2721,"(B. Øllg.) Holub",Huperzia,amentacea,,,,,,,,,,"J. I. Aguilar G.",1019,1942-00-00,1942,0,0,,,1942,,,,,,,,,,,,,,Guatemala,Quiché,,,,,,,,,,,,,,,,,,,,,,en,,"2017-04-11 14:55:24",http://creativecommons.org/publicdomain/zero/1.0/,,,urn:uuid:10dce7d3-b617-46b4-82f1-22cfe7ba712d,http://www.pteridoportal.org/portal/collections/individual/index.php?occid=45547
46249,F,,,b7a4dd5c-99c5-43d7-84bb-f5d3596419e9,PreservedSpecimen,a23d4861-d274-408d-8ead-66ae41a6f97e,C0638396F,,Plantae,Tracheophyta,Lycopodiopsida,Lycopodiales,Lycopodiaceae,"Huperzia amentacea",2721,"(B. Øllg.) Holub",Huperzia,amentacea,,,,,,,,,,"P. C. Standley",80538,1940-12-20,1940,12,20,355,,1940-12-20,,,,,,,,,,,,,,Guatemala,Guatemala,,,,,,,,,,,,,,,,,,,,,,en,,"2017-04-11 14:55:38",http://creativecommons.org/publicdomain/zero/1.0/,,,urn:uuid:c5cd5341-65e2-4cba-b4b7-0d951bd06d0e,http://www.pteridoportal.org/portal/collections/individual/index.php?occid=46249
63506,F,,,b7a4dd5c-99c5-43d7-84bb-f5d3596419e9,PreservedSpecimen,ef828269-d86e-4b2b-8347-da32773fa63d,C0638397F,,Plantae,Tracheophyta,Lycopodiopsida,Lycopodiales,Lycopodiaceae,"Huperzia amentacea",2721,"(B. Øllg.) Holub",Huperzia,amentacea,,,,,,,,,,"J. A. Steyermark",51905,1942-09-06,1942,9,6,249,,1942-9-6,,,,,,,,,,,,,,Guatemala,Huehuetenango,,,,,,,,,,,,,,,,,,,,,,en,,"2017-04-11 00:00:00",http://creativecommons.org/publicdomain/zero/1.0/,,,urn:uuid:6b30abbb-117e-471e-91a6-4389b51fee05,http://www.pteridoportal.org/portal/collections/individual/index.php?occid=63506
2792,F,,,b7a4dd5c-99c5-43d7-84bb-f5d3596419e9,PreservedSpecimen,268b8f6c-c719-4cf4-af60-4288300ad77f,C0659170F,,Plantae,Tracheophyta,Lycopodiopsida,Lycopodiales,Lycopodiaceae,"Huperzia andina",2723,"(Rosenst.) Holub",Huperzia,andina,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Peru,Cuzco,Quispicanchi,,,,,,,,,,,,,,3200,,,,,,,en,,"2019-01-09 12:08:28",http://creativecommons.org/publicdomain/zero/1.0/,,,urn:uuid:baf017cb-a64b-452d-8de1-1287ff40cb8f,http://www.pteridoportal.org/portal/collections/individual/index.php?occid=2792
5421,F,,,b7a4dd5c-99c5-43d7-84bb-f5d3596419e9,PreservedSpecimen,fc6c5d5a-5ab6-426e-8c56-60e2350b673e,C0659167F,,Plantae,Tracheophyta,Lycopodiopsida,Lycopodiales,Lycopodiaceae,"Huperzia andina",2723,"(Rosenst.) Holub",Huperzia,andina,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Peru,Cajamarca,,,,,,,,,,,,,,,,,,,,,,en,,"2015-12-09 08:57:36",http://creativecommons.org/publicdomain/zero/1.0/,,,urn:uuid:202571fb-9b4c-4572-ac32-d975f24cdd40,http://www.pteridoportal.org/portal/collections/individual/index.php?occid=5421
18500,F,,,b7a4dd5c-99c5-43d7-84bb-f5d3596419e9,PreservedSpecimen,7092d531-07ba-400d-8004-002ba1b04b0d,C0659171F,,Plantae,Tracheophyta,Lycopodiopsida,Lycopodiales,Lycopodiaceae,"Huperzia andina",2723,"(Rosenst.) Holub",Huperzia,andina,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Peru,"La Libertad",,,,,,,,,,,,,,,,,,,,,,en,,"2015-12-09 08:57:37",http://creativecommons.org/publicdomain/zero/1.0/,,,urn:uuid:fb4cfeeb-041e-4c89-bf02-db1aa9c51f08,http://www.pteridoportal.org/portal/collections/individual/index.php?occid=18500
19391,F,,,b7a4dd5c-99c5-43d7-84bb-f5d3596419e9,PreservedSpecimen,c9a63b2e-4d89-4aca-8b2c-afe7330815d4,C0659172F,,Plantae,Tracheophyta,Lycopodiopsida,Lycopodiales,Lycopodiaceae,"Huperzia andina",2723,"(Rosenst.) Holub",Huperzia,andina,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Peru,Junín,,,,,,,,,,,,,,,,,,,,,,en,,"2015-12-09 08:57:38",http://creativecommons.org/publicdomain/zero/1.0/,,,urn:uuid:d35c18a5-8c42-4907-9540-c8168fb87b0d,http://www.pteridoportal.org/portal/collections/individual/index.php?occid=19391
33434,F,,,b7a4dd5c-99c5-43d7-84bb-f5d3596419e9,PreservedSpecimen,add7bb60-0e8a-4ddb-a665-6b3d7048ef19,C0659169F,,Plantae,Tracheophyta,Lycopodiopsida,Lycopodiales,Lycopodiaceae,"Huperzia andina",2723,"(Rosenst.) Holub",Huperzia,andina,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Peru,Ancash,,,,,,,,,,,,,,,,,,,,,,en,,"2015-12-09 08:57:37",http://creativecommons.org/publicdomain/zero/1.0/,,,urn:uuid:3065fe45-44bb-4ba8-bb77-9213b524937c,http://www.pteridoportal.org/portal/collections/individual/index.php?occid=33434
48522,F,,,b7a4dd5c-99c5-43d7-84bb-f5d3596419e9,PreservedSpecimen,21222e44-695a-4c8c-a25f-5243bad644b3,C0659168F,,Plantae,Tracheophyta,Lycopodiopsida,Lycopodiales,Lycopodiaceae,"Huperzia andina",2723,"(Rosenst.) Holub",Huperzia,andina,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bolivia,Cochabamba,,,,,,,,,,,,,,,,,,,,,,en,,"2015-12-09 08:57:36",http://creativecommons.org/publicdomain/zero/1.0/,,,urn:uuid:d93c08bf-83a2-4d85-86fe-b5eb0389060b,http://www.pteridoportal.org/portal/collections/individual/index.php?occid=48522
50041,F,,,b7a4dd5c-99c5-43d7-84bb-f5d3596419e9,PreservedSpecimen,3cee0004-0d1d-4ba9-baec-d2cb2e6b1913,,,Plantae,Tracheophyta,Lycopodiopsida,Lycopodiales,Lycopodiaceae,"Huperzia andina",2723,"(Rosenst.) Holub",Huperzia,andina,,,"B. Øllgaard",1992,,,,,,"A. Sagástegui A.",9380,1979-11-02,1979,11,2,306,,1979-11-2,,,,,,,,,,,,,,Peru,Cajamarca,Contumazá,,"Jalca el Chuno (Pozo Chuno)",,,,,,,,,,,,4500,,,,,,,en,,"2015-03-06 22:33:11",http://creativecommons.org/publicdomain/zero/1.0/,,,urn:uuid:ff61deba-c58f-409d-81fb-74c60d7025a2,http://www.pteridoportal.org/portal/collections/individual/index.php?occid=50041
3312,F,,,b7a4dd5c-99c5-43d7-84bb-f5d3596419e9,PreservedSpecimen,96824aa4-5c05-41c6-939b-c945b34f8276,C0611403F,,Plantae,Tracheophyta,Lycopodiopsida,Lycopodiales,Lycopodiaceae,"Huperzia appalachiana",2724,"Beitel & Mickel",Huperzia,appalachiana,,,,,,,,,,"A. P. Garber",,1874-08-28,1874,8,28,240,,1874-8-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,en,,"2017-04-12 17:29:37",http://creativecommons.org/publicdomain/zero/1.0/,,,urn:uuid:7dc2d9e8-ec72-42f8-a5f3-5131ea9b5d97,http://www.pteridoportal.org/portal/collections/individual/index.php?occid=3312
3964,F,,,b7a4dd5c-99c5-43d7-84bb-f5d3596419e9,PreservedSpecimen,6db74b79-b2fb-4b13-8e1e-b4192ce0ee49,C0611411F,,Plantae,Tracheophyta,Lycopodiopsida,Lycopodiales,Lycopodiaceae,"Huperzia appalachiana",2724,"Beitel & Mickel",Huperzia,appalachiana,,,,,,,,,,"J. Murdoch, Jr.",1689,1904-06-28,1904,6,28,180,,1904-6-28,,,,,,,,,,,,,,U.S.A.,Vermont,,,,,,,,,,,,,,,,,,,,,,en,,"2017-04-12 17:33:04",http://creativecommons.org/publicdomain/zero/1.0/,,,urn:uuid:912a3ff9-24e7-4790-b31f-f2e1177dd3dd,http://www.pteridoportal.org/portal/collections/individual/index.php?occid=3964
6093,F,,,b7a4dd5c-99c5-43d7-84bb-f5d3596419e9,PreservedSpecimen,8487cd35-508c-4ddf-bb9e-6fce5c8aebf0,C0611414F,,Plantae,Tracheophyta,Lycopodiopsida,Lycopodiales,Lycopodiaceae,"Huperzia appalachiana",2724,"Beitel & Mickel",Huperzia,appalachiana,,,,,,,,,,"W. C. Muenscher & B. Maguire",653,1930-08-03,1930,8,3,215,,1930-8-3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,en,,"2017-04-12 17:44:13",http://creativecommons.org/publicdomain/zero/1.0/,,,urn:uuid:f9568210-3d1c-45b4-bd03-761f53d8acaa,http://www.pteridoportal.org/portal/collections/individual/index.php?occid=6093
6527,F,,,b7a4dd5c-99c5-43d7-84bb-f5d3596419e9,PreservedSpecimen,414e7e16-8da1-4d91-8df2-cdd6704bfe80,C0611405F,,Plantae,Tracheophyta,Lycopodiopsida,Lycopodiales,Lycopodiaceae,"Huperzia appalachiana",2724,"Beitel & Mickel",Huperzia,appalachiana,,,,,,,,,,"A. S. Pease",3223A,1901-08-30,1901,8,30,242,,1901-8-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,en,,"2017-04-12 17:46:29",http://creativecommons.org/publicdomain/zero/1.0/,,,urn:uuid:bfe93a09-43d3-45d4-86fc-907d376eb5fd,http://www.pteridoportal.org/portal/collections/individual/index.php?occid=6527
9685,F,,,b7a4dd5c-99c5-43d7-84bb-f5d3596419e9,PreservedSpecimen,9ab317d8-15fb-40d2-971c-55e6415a095c,C0611408F,,Plantae,Tracheophyta,Lycopodiopsida,Lycopodiales,Lycopodiaceae,"Huperzia appalachiana",2724,"Beitel & Mickel",Huperzia,appalachiana,,,,,,,,,,"C. G. Pringle",,1877-06-05,1877,6,5,156,,1877-6-5,,,,,,,,,,,,,,U.S.A.,Vermont,,,,,,,,,,,,,,,,,,,,,,en,,"2017-04-12 18:03:32",http://creativecommons.org/publicdomain/zero/1.0/,,,urn:uuid:fb139f05-6a3f-415b-9720-cab40baec7f8,http://www.pteridoportal.org/portal/collections/individual/index.php?occid=9685
9686,F,,,b7a4dd5c-99c5-43d7-84bb-f5d3596419e9,PreservedSpecimen,dd2062db-926b-4309-b4ff-0fef273e3e0a,C0611412F,,Plantae,Tracheophyta,Lycopodiopsida,Lycopodiales,Lycopodiaceae,"Huperzia appalachiana",2724,"Beitel & Mickel",Huperzia,appalachiana,,,,,,,,,,"C. G. Pringle",,1877-06-05,1877,6,5,156,,1877-6-5,,,,,,,,,,,,,,U.S.A.,Vermont,,,,,,,,,,,,,,,,,,,,,,en,,"2017-04-12 18:03:33",http://creativecommons.org/publicdomain/zero/1.0/,,,urn:uuid:83c949ed-b0f5-47df-b822-4a92e7a52b0b,http://www.pteridoportal.org/portal/collections/individual/index.php?occid=9686
9818,F,,,b7a4dd5c-99c5-43d7-84bb-f5d3596419e9,PreservedSpecimen,1d4714b3-b4e1-4ca1-959b-191802c97ffb,C0611406F,,Plantae,Tracheophyta,Lycopodiopsida,Lycopodiales,Lycopodiaceae,"Huperzia appalachiana",2724,"Beitel & Mickel",Huperzia,appalachiana,,,,,,,,,,"W. W. Eggleston",,1895-09-05,1895,9,5,248,,1895-9-5,,,,,,,,,,,,,,U.S.A.,Vermont,,,,,,,,,,,,,,,,,,,,,,en,,"2017-04-12 18:04:19",http://creativecommons.org/publicdomain/zero/1.0/,,,urn:uuid:5c0fe759-6f03-4aad-ad7a-061c0a25fb4e,http://www.pteridoportal.org/portal/collections/individual/index.php?occid=9818
10564,F,,,b7a4dd5c-99c5-43d7-84bb-f5d3596419e9,PreservedSpecimen,c688b68a-97fd-4788-a355-9a7c1760e7a5,C0611400F,,Plantae,Tracheophyta,Lycopodiopsida,Lycopodiales,Lycopodiaceae,"Huperzia appalachiana",2724,"Beitel & Mickel",Huperzia,appalachiana,,,,,,,,,,"Frère Marie-Victorin et al.",17175,1923-08-08,1923,8,8,220,,1923-8-8,,,,,,,,,,,,,,Canada,Québec,,,,,,,,,,,,,,,,,,,,,,en,,"2017-04-12 18:08:32",http://creativecommons.org/publicdomain/zero/1.0/,,,urn:uuid:7458a56b-79e0-4395-9b31-174c1898ed51,http://www.pteridoportal.org/portal/collections/individual/index.php?occid=10564
10736,F,,,b7a4dd5c-99c5-43d7-84bb-f5d3596419e9,PreservedSpecimen,9e0cf5d3-2abc-4448-98cf-c664fb7ca0f7,C0611419F,,Plantae,Tracheophyta,Lycopodiopsida,Lycopodiales,Lycopodiaceae,"Huperzia appalachiana",2724,"Beitel & Mickel",Huperzia,appalachiana,,,,,,,,,,"J. H. Beaman",245,1951-06-08,1951,6,8,159,,1951-6-8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,en,,"2017-04-12 18:09:29",http://creativecommons.org/publicdomain/zero/1.0/,,,urn:uuid:dbf73e84-0769-418a-afff-5aff7d56ea3e,http://www.pteridoportal.org/portal/collections/individual/index.php?occid=10736
10981,F,,,b7a4dd5c-99c5-43d7-84bb-f5d3596419e9,PreservedSpecimen,3c27e0a1-296f-48b6-a7f5-12c740d59055,C0611407F,,Plantae,Tracheophyta,Lycopodiopsida,Lycopodiales,Lycopodiaceae,"Huperzia appalachiana",2724,"Beitel & Mickel",Huperzia,appalachiana,,,,,,,,,,"E. Brainerd",,1879-07-09,1879,7,9,190,,1879-7-9,,,,,,,,,,,,,,U.S.A.,Vermont,,,,,,,,,,,,,,,,,,,,,,en,,"2017-04-12 18:10:52",http://creativecommons.org/publicdomain/zero/1.0/,,,urn:uuid:f15eecca-d0e0-422f-8c40-0dadd16346a3,http://www.pteridoportal.org/portal/collections/individual/index.php?occid=10981
14952,F,,,b7a4dd5c-99c5-43d7-84bb-f5d3596419e9,PreservedSpecimen,56169125-a83a-43f2-a0ea-0b701de789cf,C0611402F,,Plantae,Tracheophyta,Lycopodiopsida,Lycopodiales,Lycopodiaceae,"Huperzia appalachiana",2724,"Beitel & Mickel",Huperzia,appalachiana,,,,,,,,,,"J. W. Chickering",,1860-06-00,1860,6,0,,,1860-6,,,,,,,,,,,,,,U.S.A.,Maine,,,,,,,,,,,,,,,,,,,,,,en,,"2017-04-12 18:33:23",http://creativecommons.org/publicdomain/zero/1.0/,,,urn:uuid:d25445fe-e43b-443a-ae22-5f5f6cdb1472,http://www.pteridoportal.org/portal/collections/individual/index.php?occid=14952
15025,F,,,b7a4dd5c-99c5-43d7-84bb-f5d3596419e9,PreservedSpecimen,48cf45cd-6d72-4e6c-ad1d-b67169fc8c0c,C0611423F,,Plantae,Tracheophyta,Lycopodiopsida,Lycopodiales,Lycopodiaceae,"Huperzia appalachiana",2724,"Beitel & Mickel",Huperzia,appalachiana,,,,,,,,,,"W. M. Canby",,1879-06-00,1879,6,0,,,1879-6,,,,,,,,,,,,,,U.S.A.,Delaware,,,,,,,,,,,,,,,,,,,,,,en,,"2017-04-12 18:33:46",http://creativecommons.org/publicdomain/zero/1.0/,,,urn:uuid:d3e7c1c0-42f0-4300-8d36-3753b18a1f69,http://www.pteridoportal.org/portal/collections/individual/index.php?occid=15025
15027,F,,,b7a4dd5c-99c5-43d7-84bb-f5d3596419e9,PreservedSpecimen,7c277e3b-6d3d-4e63-8b65-06c8b10a18c7,C0611424F,,Plantae,Tracheophyta,Lycopodiopsida,Lycopodiales,Lycopodiaceae,"Huperzia appalachiana",2724,"Beitel & Mickel",Huperzia,appalachiana,,,,,,,,,,"W. M. Canby",,1879-06-00,1879,6,0,,,1879-6,,,,,,,,,,,,,,U.S.A.,Delaware,,,,,,,,,,,,,,,,,,,,,,en,,"2017-04-12 18:33:46",http://creativecommons.org/publicdomain/zero/1.0/,,,urn:uuid:790d2f86-7014-4f54-bab3-199b9c0ba18a,http://www.pteridoportal.org/portal/collections/individual/index.php?occid=15027
17222,F,,,b7a4dd5c-99c5-43d7-84bb-f5d3596419e9,PreservedSpecimen,299dda19-0a0b-45c9-b45b-b2f8ea75c125,C0611422F,,Plantae,Tracheophyta,Lycopodiopsida,Lycopodiales,Lycopodiaceae,"Huperzia appalachiana",2724,"Beitel & Mickel",Huperzia,appalachiana,,,,,,,,,,"W. M. Canby",,1884-09-00,1884,9,0,,,1884-9,,,,,,,,,,,,,,U.S.A.,Delaware,,,,,,,,,,,,,,,,,,,,,,en,,"2017-04-12 18:46:24",http://creativecommons.org/publicdomain/zero/1.0/,,,urn:uuid:b59c0a49-34b8-4129-922d-2a2371cab4c3,http://www.pteridoportal.org/portal/collections/individual/index.php?occid=17222
29582,F,,,b7a4dd5c-99c5-43d7-84bb-f5d3596419e9,PreservedSpecimen,00312fdc-ed65-43c6-a6b8-8bbedaad281a,C0611420F,,Plantae,Tracheophyta,Lycopodiopsida,Lycopodiales,Lycopodiaceae,"Huperzia appalachiana",2724,"Beitel & Mickel",Huperzia,appalachiana,,,,,,,,,,"J. W. Chickering",,1880-08-01,1880,8,1,214,,1880-8-1,,,,,,,,,,,,,,U.S.A.,"North Carolina",,,,,,,,,,,,,,,,,,,,,,en,,"2017-04-12 15:17:46",http://creativecommons.org/publicdomain/zero/1.0/,,,urn:uuid:307ed24b-6896-4c8d-ac13-da6ea08ebe43,http://www.pteridoportal.org/portal/collections/individual/index.php?occid=29582
30060,F,,,b7a4dd5c-99c5-43d7-84bb-f5d3596419e9,PreservedSpecimen,46e18cb6-6a20-436a-9e44-a6a8b83f8417,C0611401F,,Plantae,Tracheophyta,Lycopodiopsida,Lycopodiales,Lycopodiaceae,"Huperzia appalachiana",2724,"Beitel & Mickel",Huperzia,appalachiana,,,,,,,,,,"Frère Marie-Victorin & Frère Rolland-Germain",20798,1925-08-10,1925,8,10,222,,1925-8-10,,,,,,,,,,,,,,Canada,Québec,,,,,,,,,,,,,,,,,,,,,,en,,"2017-04-12 15:19:06",http://creativecommons.org/publicdomain/zero/1.0/,,,urn:uuid:e32d6508-ecf1-4e18-aac3-cc8a51b3e6a5,http://www.pteridoportal.org/portal/collections/individual/index.php?occid=30060
32202,F,,,b7a4dd5c-99c5-43d7-84bb-f5d3596419e9,PreservedSpecimen,9a2c886d-a230-4abe-9e1a-8a5317e6c92d,C0611404F,,Plantae,Tracheophyta,Lycopodiopsida,Lycopodiales,Lycopodiaceae,"Huperzia appalachiana",2724,"Beitel & Mickel",Huperzia,appalachiana,,,,,,,,,,,,1883-07-11,1883,7,11,192,,1883-7-11,,,,,,,,,,,,,,U.S.A.,"New Hampshire",,,,,,,,,,,,,,,,,,,,,,en,,"2017-04-12 15:25:44",http://creativecommons.org/publicdomain/zero/1.0/,,,urn:uuid:3353febd-ca39-4899-90f9-0a7ce0c3650f,http://www.pteridoportal.org/portal/collections/individual/index.php?occid=32202
35018,F,,,b7a4dd5c-99c5-43d7-84bb-f5d3596419e9,PreservedSpecimen,d88317b5-c397-48bb-b148-17f6f978ae31,C0611425F,,Plantae,Tracheophyta,Lycopodiopsida,Lycopodiales,Lycopodiaceae,"Huperzia appalachiana",2724,"Beitel & Mickel",Huperzia,appalachiana,,,,,,,,,,"A. A. Heller",,1890-08-13,1890,8,13,225,,1890-8-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,en,,"2017-04-12 15:34:16",http://creativecommons.org/publicdomain/zero/1.0/,,,urn:uuid:78f53f48-48d9-41ec-b62a-8cb1ee80604f,http://www.pteridoportal.org/portal/collections/individual/index.php?occid=35018
39405,F,,,b7a4dd5c-99c5-43d7-84bb-f5d3596419e9,PreservedSpecimen,d6bc3921-9fea-481b-a2bc-d0501947a6ba,C0611427F,,Plantae,Tracheophyta,Lycopodiopsida,Lycopodiales,Lycopodiaceae,"Huperzia appalachiana",2724,"Beitel & Mickel",Huperzia,appalachiana,,,,,,,,,,"J. H. Pyron",,1936-06-15,1936,6,15,167,,1936-6-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,en,,"2017-04-12 15:49:23",http://creativecommons.org/publicdomain/zero/1.0/,,,urn:uuid:f55f05c2-9d53-448b-bbeb-60dd57445529,http://www.pteridoportal.org/portal/collections/individual/index.php?occid=39405
40460,F,,,b7a4dd5c-99c5-43d7-84bb-f5d3596419e9,PreservedSpecimen,e17727b1-66fd-4438-a01d-ccdd16cb98e0,C0611399F,,Plantae,Tracheophyta,Lycopodiopsida,Lycopodiales,Lycopodiaceae,"Huperzia appalachiana",2724,"Beitel & Mickel",Huperzia,appalachiana,,,,,,,,,,"M. L. Fernald & K. M. Wiegand",2375,1910-08-16,1910,8,16,228,,1910-8-16,,,,,,,,,,,,,,Canada,"Newfoundland and Labrador",,,,,,,,,,,,,,,,,,,,,,en,,"2017-04-12 15:53:05",http://creativecommons.org/publicdomain/zero/1.0/,,,urn:uuid:d6eac681-8d5b-4525-a191-52597ca48a6e,http://www.pteridoportal.org/portal/collections/individual/index.php?occid=40460
41034,F,,,b7a4dd5c-99c5-43d7-84bb-f5d3596419e9,PreservedSpecimen,6f8bde8f-71f2-42a3-ae48-253eee5d1397,C0611417F,,Plantae,Tracheophyta,Lycopodiopsida,Lycopodiales,Lycopodiaceae,"Huperzia appalachiana",2724,"Beitel & Mickel",Huperzia,appalachiana,,,,,,,,,,"J. K. Small & A. A. Heller",213,1891-07-16,1891,7,16,197,,1891-7-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,en,,"2017-04-12 15:55:06",http://creativecommons.org/publicdomain/zero/1.0/,,,urn:uuid:15cc6433-7f3e-4e02-b661-800e5eeb6612,http://www.pteridoportal.org/portal/collections/individual/index.php?occid=41034
41039,F,,,b7a4dd5c-99c5-43d7-84bb-f5d3596419e9,PreservedSpecimen,9de97159-7650-4dd0-b1f9-ede2eb91dba9,C0611415F,,Plantae,Tracheophyta,Lycopodiopsida,Lycopodiales,Lycopodiaceae,"Huperzia appalachiana",2724,"Beitel & Mickel",Huperzia,appalachiana,,,,,,,,,,"J. K. Small & A. A. Heller",,1891-07-16,1891,7,16,197,,1891-7-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,en,,"2017-04-12 15:55:06",http://creativecommons.org/publicdomain/zero/1.0/,,,urn:uuid:82df8e2f-1ba0-4e37-9dd3-ac2d283f0618,http://www.pteridoportal.org/portal/collections/individual/index.php?occid=41039
41043,F,,,b7a4dd5c-99c5-43d7-84bb-f5d3596419e9,PreservedSpecimen,0dd49aaa-057b-4b86-94db-7b15c6042413,C0611416F,,Plantae,Tracheophyta,Lycopodiopsida,Lycopodiales,Lycopodiaceae,"Huperzia appalachiana",2724,"Beitel & Mickel",Huperzia,appalachiana,,,,,,,,,,"J. K. Small & A. A. Heller",,1891-07-16,1891,7,16,197,,1891-7-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,en,,"2017-04-12 15:55:06",http://creativecommons.org/publicdomain/zero/1.0/,,,urn:uuid:577c436f-0173-4932-b2c9-ef8a360e48d7,http://www.pteridoportal.org/portal/collections/individual/index.php?occid=41043
